,ID,Photo,Name,Age,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,CAM,CB,CDM,CF,CM,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Preferred Positions,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
572,208450,https://cdn.sofifa.org/players/4/18/208450.png,Andreas Pereira,21,Brazil,https://cdn.sofifa.org/flags/54.png,77,86,Valencia CF,https://cdn.sofifa.org/24/18/teams/461.png,€14M,€86K,2039,73,65,81,80,83,66,75,80,82,68,80,15,14,7,10,7,59,65,59,77,77,68,49,69,71,77,76,49,72,78,58,67,72,76,76.0,64.0,70.0,75.0,75.0,76.0,67.0,64.0,75.0,70.0,75.0,76.0,72.0,76.0,70.0,CAM CM LM ,76.0,67.0,64.0,75.0,70.0,75.0,76.0,72.0,76.0,70.0,72.0
573,208330,https://cdn.sofifa.org/players/4/18/208330.png,A. Januzaj,22,Belgium,https://cdn.sofifa.org/flags/7.png,77,84,Real Sociedad,https://cdn.sofifa.org/24/18/teams/457.png,€12.5M,€27K,1733,82,31,84,65,81,67,74,70,84,69,65,15,10,11,12,7,23,21,61,75,67,20,60,69,70,77,58,22,76,55,22,54,76,67,76.0,35.0,50.0,74.0,69.0,76.0,48.0,35.0,69.0,50.0,74.0,76.0,66.0,76.0,53.0,CAM RM LM ,76.0,48.0,35.0,69.0,50.0,74.0,76.0,66.0,76.0,53.0,66.0
574,207948,https://cdn.sofifa.org/players/4/18/207948.png,B. Traoré,21,Burkina Faso,https://cdn.sofifa.org/flags/101.png,79,85,Olympique Lyonnais,https://cdn.sofifa.org/24/18/teams/66.png,€17.5M,€65K,1957,85,57+5,86,72,86,75+2,68,76+1,85,68,73+1,11,7,7,13,12,59,43+4,75,69,67,30,66,76+1,80,73+3,73+3,31+8,90,73,34+8,64,73+1,75,78.0,50.0,58.0,78.0,72.0,78.0,58.0,50.0,72.0,58.0,78.0,78.0,75.0,79.0,62.0,ST RW ,78.0,58.0,50.0,72.0,58.0,78.0,78.0,75.0,79.0,62.0,75.0
575,207877,https://cdn.sofifa.org/players/4/18/207877.png,J. Martínez,24,Venezuela,https://cdn.sofifa.org/flags/61.png,78,81,Atlanta United FC,https://cdn.sofifa.org/24/18/teams/112885.png,€13.5M,€10K,1909,89,66+7,90,90+2,79,74+1,59,68+4,82,79+3,57+5,12,14,14,12,8,72+3,20,90,55,62+2,24,67+11,80+2,74+6,67,77+3,15,89+1,73+3,20,71+3,65,69+4,74.0,44.0,49.0,77.0,65.0,74.0,49.0,44.0,65.0,49.0,77.0,75.0,77.0,76.0,53.0,ST ,74.0,49.0,44.0,65.0,49.0,77.0,75.0,77.0,76.0,53.0,77.0
576,207862,https://cdn.sofifa.org/players/4/18/207862.png,M. Ginter,23,Germany,https://cdn.sofifa.org/flags/21.png,78,82,Borussia Mönchengladbach,https://cdn.sofifa.org/24/18/teams/23.png,€11.5M,€30K,1923,54,68,56,49,72,68,73,58,61,51,51,12,10,6,8,10,83,78,65,74,56,76,67,55,76,74,78,77,72,72,79,81,68,53,66.0,77.0,75.0,65.0,70.0,66.0,75.0,77.0,70.0,75.0,65.0,67.0,66.0,65.0,74.0,CDM RB CB ,66.0,75.0,77.0,70.0,75.0,65.0,67.0,66.0,65.0,74.0,66.0
577,207862,https://cdn.sofifa.org/players/4/18/207862.png,M. Ginter,23,Germany,https://cdn.sofifa.org/flags/21.png,78,82,Borussia Mönchengladbach,https://cdn.sofifa.org/24/18/teams/23.png,€11.5M,€30K,1923,54,68,56,49,72,68,73,58,61,51,51,12,10,6,8,10,83,78,65,74,56,76,67,55,76,74,78,77,72,72,79,81,68,53,66.0,77.0,75.0,65.0,70.0,66.0,75.0,77.0,70.0,75.0,65.0,67.0,66.0,65.0,74.0,CDM RB CB ,66.0,75.0,77.0,70.0,75.0,65.0,67.0,66.0,65.0,74.0,66.0
578,206511,https://cdn.sofifa.org/players/4/18/206511.png,M. Arnold,23,Germany,https://cdn.sofifa.org/flags/21.png,79,84,VfL Wolfsburg,https://cdn.sofifa.org/24/18/teams/175.png,€16.5M,€63K,2048,67,66,73,69,79,73,63,73,78,77,59,11,9,11,10,10,54,75,52,78,87,60,59,75,78,79,87,66,67,77,71,67,76,85,77.0,67.0,74.0,77.0,78.0,77.0,70.0,67.0,78.0,74.0,77.0,75.0,75.0,75.0,72.0,CDM CAM CM ,77.0,70.0,67.0,78.0,74.0,77.0,75.0,75.0,75.0,72.0,75.0
579,206273,https://cdn.sofifa.org/players/4/18/206273.png,O. Shatov,26,Russia,https://cdn.sofifa.org/flags/40.png,80,80,Zenit St. Petersburg,https://cdn.sofifa.org/24/18/teams/100769.png,€16M,€74K,2021,85,70,83,78,82,76,74,75-2,82,73,70,13,9,10,12,14,55,63,59,72,74,38,60,76-2,77,80,75,42,90,73,45,66,77-4,69,79.0,57.0,65.0,79.0,75.0,79.0,64.0,57.0,75.0,65.0,79.0,79.0,75.0,79.0,67.0,RW LW LM ,79.0,64.0,57.0,75.0,65.0,79.0,79.0,75.0,79.0,67.0,75.0
580,206113,https://cdn.sofifa.org/players/4/18/206113.png,S. Gnabry,21,Germany,https://cdn.sofifa.org/flags/21.png,79,87,TSG 1899 Hoffenheim,https://cdn.sofifa.org/24/18/teams/10029.png,€18.5M,€81K,1980,92,63,85,88,79,71,72,59,86,74,62,14,10,10,9,7,46,38,64,66,74,41,69,75,76,76,82,45,88,68,46,68,68,80,77.0,53.0,60.0,78.0,71.0,77.0,61.0,53.0,71.0,60.0,78.0,78.0,75.0,79.0,64.0,RM LM ,77.0,61.0,53.0,71.0,60.0,78.0,78.0,75.0,79.0,64.0,75.0
581,205407,https://cdn.sofifa.org/players/4/18/205407.png,D. Baselli,25,Italy,https://cdn.sofifa.org/flags/27.png,79,84,Torino,https://cdn.sofifa.org/24/18/teams/54.png,€16.5M,€54K,2087,70,65,79,75,83,74,74,79,80,67,73,11,12,13,7,6,64,68,69,78,81,58,71,75,75,82,76,63,70,77,65,68,80,73,78.0,67.0,72.0,77.0,78.0,78.0,70.0,67.0,78.0,72.0,77.0,77.0,73.0,77.0,72.0,CM ,78.0,70.0,67.0,78.0,72.0,77.0,77.0,73.0,77.0,72.0,73.0
582,205175,https://cdn.sofifa.org/players/4/18/205175.png,A. Milik,23,Poland,https://cdn.sofifa.org/flags/37.png,79,86,Napoli,https://cdn.sofifa.org/24/18/teams/48.png,€18M,€71K,1912,70,67,68,63,76,72,58,71,71,86,74,9,16,16,15,6,75,36,62,62,80,29,79,79,75,63,83,32,75,75,34,71,60,76,71.0,50.0,54.0,74.0,66.0,71.0,54.0,50.0,66.0,54.0,74.0,70.0,77.0,72.0,56.0,ST ,71.0,54.0,50.0,66.0,54.0,74.0,70.0,77.0,72.0,56.0,77.0
583,204884,https://cdn.sofifa.org/players/4/18/204884.png,B. Mendy,22,France,https://cdn.sofifa.org/flags/18.png,78,86,Manchester City,https://cdn.sofifa.org/24/18/teams/10.png,€13M,€86K,1935,79,75,68,71,76,70,82,77,76,33,29,7,7,9,15,9,64,76,69,68,63,73,40,70,76,76,68,78,84,82,76,81,58,20,69.0,75.0,75.0,68.0,71.0,69.0,77.0,75.0,71.0,75.0,68.0,73.0,65.0,71.0,78.0,LWB LB ,69.0,77.0,75.0,71.0,75.0,68.0,73.0,65.0,71.0,78.0,65.0
584,203757,https://cdn.sofifa.org/players/4/18/203757.png,Zé Luís,26,Cape Verde,https://cdn.sofifa.org/flags/104.png,79,81,Spartak Moscow,https://cdn.sofifa.org/24/18/teams/100767.png,€15.5M,€80K,1872,80,76,64,61,81,72,45,66,80,75,54,8,11,16,10,14,84,29,92,44,64,18,75,78,80,63,79,24,81,68,19,83,75,75,74.0,49.0,50.0,77.0,65.0,74.0,49.0,49.0,65.0,50.0,77.0,72.0,78.0,73.0,52.0,ST ,74.0,49.0,49.0,65.0,50.0,77.0,72.0,78.0,73.0,52.0,78.0
585,203280,https://cdn.sofifa.org/players/4/18/203280.png,V. Germain,27,France,https://cdn.sofifa.org/flags/18.png,80,80,Olympique de Marseille,https://cdn.sofifa.org/24/18/teams/219.png,€16M,€42K,2013,78,65,91,77,80,78,75,76,76,82,75,14,7,11,9,14,79,44,81,64,77,22,77,86,79,78,79,18,78,82,21,61,78,79,79.0,48.0,56.0,80.0,73.0,79.0,55.0,48.0,73.0,56.0,80.0,78.0,79.0,79.0,59.0,ST ,79.0,55.0,48.0,73.0,56.0,80.0,78.0,79.0,79.0,59.0,79.0
586,203263,https://cdn.sofifa.org/players/4/18/203263.png,H. Maguire,24,England,https://cdn.sofifa.org/flags/14.png,77,83,Leicester City,https://cdn.sofifa.org/24/18/teams/95.png,€10.5M,€53K,1667,40,75,38,55,64,71,41,29,64,30,46,14,16,9,14,9,77,74,71,65,34,77,40,52,67,69,54,75,51,72,78,90,50,27,56.0,76.0,71.0,55.0,62.0,56.0,67.0,76.0,62.0,71.0,55.0,56.0,55.0,53.0,65.0,CB ,56.0,67.0,76.0,62.0,71.0,55.0,56.0,55.0,53.0,65.0,55.0
587,202935,https://cdn.sofifa.org/players/4/18/202935.png,Álvaro,27,Spain,https://cdn.sofifa.org/flags/45.png,77,79,Villarreal CF,https://cdn.sofifa.org/24/18/teams/483.png,€8.5M,€32K,1732,70,89,68,66,64,67,51,47,48,22,45,8,13,12,12,8,75,77,91,57,26,76,36,45,71,66,48,82,70,74,75,70,39,31,53.0,76.0,70.0,52.0,58.0,53.0,72.0,76.0,58.0,70.0,52.0,56.0,52.0,53.0,69.0,RB CB ,53.0,72.0,76.0,58.0,70.0,52.0,56.0,52.0,53.0,69.0,52.0
588,202695,https://cdn.sofifa.org/players/4/18/202695.png,J. Tarkowski,24,England,https://cdn.sofifa.org/flags/14.png,74,79,Burnley,https://cdn.sofifa.org/24/18/teams/1796.png,€6.5M,€38K,1790,63,71,62,60,67,74,56,51,62,36,57,14,8,12,9,7,75+2,72+1,78+1,69,38,71,52,40,69,68,63,74+2,64+1,76,75,80,51,40,58.0,73.0,70.0,57.0,63.0,58.0,70.0,73.0,63.0,70.0,57.0,60.0,57.0,57.0,69.0,CDM CB ,58.0,70.0,73.0,63.0,70.0,57.0,60.0,57.0,57.0,69.0,57.0
589,202648,https://cdn.sofifa.org/players/4/18/202648.png,Sergi Darder,23,Spain,https://cdn.sofifa.org/flags/45.png,78,84,RCD Espanyol,https://cdn.sofifa.org/24/18/teams/452.png,€14M,€54K,1922,59,71,76,77,82,81,65,67,77,56,55,7,10,6,14,6,50,69,53,80,67,62,55,74,76,82,74,69,51,62,66,68,82,54,76.0,66.0,73.0,73.0,77.0,76.0,67.0,66.0,77.0,73.0,73.0,72.0,67.0,72.0,69.0,CM ,76.0,67.0,66.0,77.0,73.0,73.0,72.0,67.0,72.0,69.0,67.0
590,202648,https://cdn.sofifa.org/players/4/18/202648.png,Sergi Darder,23,Spain,https://cdn.sofifa.org/flags/45.png,78,84,RCD Espanyol,https://cdn.sofifa.org/24/18/teams/452.png,€14M,€54K,1922,59,71,76,77,82,81,65,67,77,56,55,7,10,6,14,6,50,69,53,80,67,62,55,74,76,82,74,69,51,62,66,68,82,54,76.0,66.0,73.0,73.0,77.0,76.0,67.0,66.0,77.0,73.0,73.0,72.0,67.0,72.0,69.0,CM ,76.0,67.0,66.0,77.0,73.0,73.0,72.0,67.0,72.0,69.0,67.0
591,202642,https://cdn.sofifa.org/players/4/18/202642.png,Fernando,25,Brazil,https://cdn.sofifa.org/flags/54.png,79,84,Spartak Moscow,https://cdn.sofifa.org/24/18/teams/100767.png,€14M,€64K,2065,70,80,74,81,76,70,60,82,58,63,82,16,9,13,8,6,62,80,80,82,72,79,61,47,73,78,73,77,76,80,78,69,75,45,70.0,76.0,78.0,67.0,74.0,70.0,75.0,76.0,74.0,78.0,67.0,69.0,65.0,67.0,74.0,CM CDM ,70.0,75.0,76.0,74.0,78.0,67.0,69.0,65.0,67.0,74.0,65.0
592,202325,https://cdn.sofifa.org/players/4/18/202325.png,D. Demme,25,Germany,https://cdn.sofifa.org/flags/21.png,78,81,RB Leipzig,https://cdn.sofifa.org/24/18/teams/112172.png,€11M,€53K,1959,68,80,88,85,74,72,67,65,71,21,62,14,10,14,12,9,55,79,82,78,36,63,58,67,77,82,64,72,53,93,76,65,71,48,68.0,71.0,77.0,64.0,74.0,68.0,73.0,71.0,74.0,77.0,64.0,69.0,58.0,65.0,74.0,CM CDM ,68.0,73.0,71.0,74.0,77.0,64.0,69.0,58.0,65.0,74.0,58.0
593,201510,https://cdn.sofifa.org/players/4/18/201510.png,L. Kurzawa,24,France,https://cdn.sofifa.org/flags/18.png,80,85,Paris Saint-Germain,https://cdn.sofifa.org/24/18/teams/73.png,€16.5M,€69K,2139,81,75,77,75,80,76,83,73,77,71,53,14,10,7,9,15,76,76,82,72,67,76,62,76,80,81,69,81,74,80,79,72,75,61,77.0,77.0,78.0,76.0,77.0,77.0,79.0,77.0,77.0,78.0,76.0,78.0,75.0,77.0,79.0,LB ,77.0,79.0,77.0,77.0,78.0,76.0,78.0,75.0,77.0,79.0,75.0
594,201508,https://cdn.sofifa.org/players/4/18/201508.png,G. Ramírez,26,Uruguay,https://cdn.sofifa.org/flags/60.png,78,81,Sampdoria,https://cdn.sofifa.org/24/18/teams/1837.png,€13M,€39K,1944,73,69,83,68,81,77,74,79,80,74,77,14,15,7,7,8,57,32,66,73,76,31,73,75,71,78,77,39,70,67,45,57,77,71,77.0,50.0,59.0,76.0,72.0,77.0,56.0,50.0,72.0,59.0,76.0,76.0,73.0,76.0,60.0,LM RM CAM ,77.0,56.0,50.0,72.0,59.0,76.0,76.0,73.0,76.0,60.0,73.0
595,201505,https://cdn.sofifa.org/players/4/18/201505.png,David López,27,Spain,https://cdn.sofifa.org/flags/45.png,78,78,RCD Espanyol,https://cdn.sofifa.org/24/18/teams/452.png,€8.5M,€28K,1918,58,77,52,57,76,67,53,48,64,65,46,9,12,7,11,15,69,78,74,64,64,75,50,59,72,79,77,76,62,81,81,83,68,56,68.0,77.0,76.0,68.0,72.0,68.0,73.0,77.0,72.0,76.0,68.0,67.0,68.0,66.0,72.0,CDM CM CB ,68.0,73.0,77.0,72.0,76.0,68.0,67.0,68.0,66.0,72.0,68.0
596,201325,https://cdn.sofifa.org/players/4/18/201325.png,C. Tătăruşanu,31,Romania,https://cdn.sofifa.org/flags/39.png,78,78,FC Nantes,https://cdn.sofifa.org/24/18/teams/71.png,€6.5M,€20K,1206,50,33,59,42,19,35,13,11,16,15,11,76+1,75,74,79,79+1,15,26,64,37,12,16,16,13,74,37,14,12,47,42,15,68,35,11,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
597,201262,https://cdn.sofifa.org/players/4/18/201262.png,V. Darida,26,Czech Republic,https://cdn.sofifa.org/flags/12.png,79,80,Hertha BSC Berlin,https://cdn.sofifa.org/24/18/teams/166.png,€14.5M,€38K,2098,74,56,83,88,82,74,77,79,79,72,69,16,14,16,14,14,41,71,77,76+1,77,62,76,73,75,82+1,76,64,65,94,67,46,78,65,78.0,63.0,73.0,76.0,78.0,78.0,72.0,63.0,78.0,73.0,76.0,78.0,70.0,77.0,75.0,CDM CAM CM ,78.0,72.0,63.0,78.0,73.0,76.0,78.0,70.0,77.0,75.0,70.0
598,201144,https://cdn.sofifa.org/players/4/18/201144.png,M. Badelj,28,Croatia,https://cdn.sofifa.org/flags/10.png,78,78,Fiorentina,https://cdn.sofifa.org/24/18/teams/110374.png,€10.5M,€64K,2012,58,76,67,64,80,72,69,64,70,54,58,8,9,14,15,6,66,80,58,82,72,70,68,62,78,82,72,76,60,80,78,72,78,66,73.0,74.0,78.0,70.0,77.0,73.0,74.0,74.0,77.0,78.0,70.0,72.0,67.0,70.0,75.0,CDM CM ,73.0,74.0,74.0,77.0,78.0,70.0,72.0,67.0,70.0,75.0,67.0
599,201144,https://cdn.sofifa.org/players/4/18/201144.png,M. Badelj,28,Croatia,https://cdn.sofifa.org/flags/10.png,78,78,Fiorentina,https://cdn.sofifa.org/24/18/teams/110374.png,€10.5M,€64K,2012,58,76,67,64,80,72,69,64,70,54,58,8,9,14,15,6,66,80,58,82,72,70,68,62,78,82,72,76,60,80,78,72,78,66,73.0,74.0,78.0,70.0,77.0,73.0,74.0,74.0,77.0,78.0,70.0,72.0,67.0,70.0,75.0,CDM CM ,73.0,74.0,74.0,77.0,78.0,70.0,72.0,67.0,70.0,75.0,67.0
600,201042,https://cdn.sofifa.org/players/4/18/201042.png,D. Sidibé,24,France,https://cdn.sofifa.org/flags/18.png,79,82,AS Monaco,https://cdn.sofifa.org/24/18/teams/69.png,€13M,€35K,2086,78,76,68,67,77,75,79,77,76,70,73,10,16,9,12,7,66,76,83,70,68,75,43,76,74,76,69,79,82,90,78,75,69,42,74.0,76.0,76.0,74.0,75.0,74.0,78.0,76.0,75.0,76.0,74.0,76.0,73.0,75.0,79.0,LB RB ,74.0,78.0,76.0,75.0,76.0,74.0,76.0,73.0,75.0,79.0,73.0
601,200641,https://cdn.sofifa.org/players/4/18/200641.png,Y. Konoplyanka,27,Ukraine,https://cdn.sofifa.org/flags/49.png,79,79,FC Schalke 04,https://cdn.sofifa.org/24/18/teams/34.png,€13M,€53K,1931,86,48,81,78,81,74,78,83,83,76,80,5,11,15,9,9,49,37,66,74,78,21,75,75,76,75,77,27,86,66,28,58,73,67,78.0,44.0,55.0,78.0,71.0,78.0,55.0,44.0,71.0,55.0,78.0,78.0,74.0,79.0,59.0,LM LW ,78.0,55.0,44.0,71.0,55.0,78.0,78.0,74.0,79.0,59.0,74.0
602,200458,https://cdn.sofifa.org/players/4/18/200458.png,L. Digne,23,France,https://cdn.sofifa.org/flags/18.png,79,84,FC Barcelona,https://cdn.sofifa.org/24/18/teams/241.png,€14M,€125K,2052,79,75,71,80,79,71,78,68,73,52,57,6,12,9,6,13,64,77,75,69,69,74,58,67,76,80,77,81,81,80,77,72,72,45,73.0,75.0,76.0,72.0,75.0,73.0,78.0,75.0,75.0,76.0,72.0,75.0,69.0,73.0,78.0,LB ,73.0,78.0,75.0,75.0,76.0,72.0,75.0,69.0,73.0,78.0,69.0
603,200454,https://cdn.sofifa.org/players/4/18/200454.png,Paco Alcácer,23,Spain,https://cdn.sofifa.org/flags/45.png,79,85,FC Barcelona,https://cdn.sofifa.org/24/18/teams/241.png,€17.5M,€150K,1859,72,59,76,78,79,69,53,66,72,81,59,12,14,14,8,5,77,26,75,51,68,26,71,87,86,72,80,26,73,64,21,63,63,82,74.0,46.0,51.0,77.0,66.0,74.0,50.0,46.0,66.0,51.0,77.0,72.0,78.0,74.0,53.0,ST ,74.0,50.0,46.0,66.0,51.0,77.0,72.0,78.0,74.0,53.0,78.0
604,199952,https://cdn.sofifa.org/players/4/18/199952.png,E. Çolak,26,Turkey,https://cdn.sofifa.org/flags/48.png,79,82,RC Deportivo de La Coruña,https://cdn.sofifa.org/24/18/teams/242.png,€15.5M,€32K,1947,76,52,86,90,82,71,77,75,80,75,79,7,12,15,6,7,65,45,42,78,79,35,72,75,76,79,72,43,71,66,44,38,78,70,78.0,50.0,60.0,77.0,74.0,78.0,60.0,50.0,74.0,60.0,77.0,77.0,73.0,78.0,63.0,CM RM CAM ,78.0,60.0,50.0,74.0,60.0,77.0,77.0,73.0,78.0,63.0,73.0
605,199823,https://cdn.sofifa.org/players/4/18/199823.png,Campaña,24,Spain,https://cdn.sofifa.org/flags/45.png,77,82,Levante UD,https://cdn.sofifa.org/24/18/teams/1853.png,€10M,€21K,2061,66,68,68,75,81,70,73,81,75,64,80,8,11,6,7,10,65,75,58,76,74,70,69,70,74,81,77,74,66,76,76,73,77,57,75.0,72.0,76.0,74.0,77.0,75.0,74.0,72.0,77.0,76.0,74.0,74.0,71.0,73.0,75.0,CM CAM CDM ,75.0,74.0,72.0,77.0,76.0,74.0,74.0,71.0,73.0,75.0,71.0
606,199561,https://cdn.sofifa.org/players/4/18/199561.png,Nolito,30,Spain,https://cdn.sofifa.org/flags/45.png,79,79,Sevilla FC,https://cdn.sofifa.org/24/18/teams/481.png,€12M,€26K,1986,74,73,83,81,80,82,77,82,78,79,80,10,15,12,8,8,45,58,63,67,81,30,74,82,84,76,74,25,70,72,39,62,79,65,78.0,51.0,62.0,78.0,74.0,78.0,58.0,51.0,74.0,62.0,78.0,77.0,74.0,78.0,62.0,LM LW ,78.0,58.0,51.0,74.0,62.0,78.0,77.0,74.0,78.0,62.0,74.0
607,199434,https://cdn.sofifa.org/players/4/18/199434.png,D. Tadić,28,Serbia,https://cdn.sofifa.org/flags/51.png,80,80,Southampton,https://cdn.sofifa.org/24/18/teams/17.png,€15M,€98K,1954,70,56,81,80,85,77,79,83,83,65,76,11,11,14,9,16,63,31,64,77,66,40,75,73,78,81,69,26,70,69,34,62,84,73,79.0,49.0,59.0,76.0,74.0,79.0,56.0,49.0,74.0,59.0,76.0,78.0,72.0,77.0,60.0,RM LM CAM ,79.0,56.0,49.0,74.0,59.0,76.0,78.0,72.0,77.0,60.0,72.0
608,199304,https://cdn.sofifa.org/players/4/18/199304.png,Danilo,25,Brazil,https://cdn.sofifa.org/flags/54.png,78,81,Manchester City,https://cdn.sofifa.org/24/18/teams/10.png,€10.5M,€95K,2123,75,74,73,65,77,69,71,74,73,61,76,14,5,15,14,5,68,81,75,69,72,72,67,75,79,76,85,78,80,83,77,79,63,72,73.0,76.0,76.0,73.0,74.0,73.0,77.0,76.0,74.0,76.0,73.0,74.0,74.0,73.0,77.0,CB LB RB ,73.0,77.0,76.0,74.0,76.0,73.0,74.0,74.0,73.0,77.0,74.0
609,199304,https://cdn.sofifa.org/players/4/18/199304.png,Danilo,25,Brazil,https://cdn.sofifa.org/flags/54.png,78,81,Manchester City,https://cdn.sofifa.org/24/18/teams/10.png,€10.5M,€95K,2123,75,74,73,65,77,69,71,74,73,61,76,14,5,15,14,5,68,81,75,69,72,72,67,75,79,76,85,78,80,83,77,79,63,72,73.0,76.0,76.0,73.0,74.0,73.0,77.0,76.0,74.0,76.0,73.0,74.0,74.0,73.0,77.0,CB LB RB ,73.0,77.0,76.0,74.0,76.0,73.0,74.0,74.0,73.0,77.0,74.0
610,197242,https://cdn.sofifa.org/players/4/18/197242.png,G. Krychowiak,27,Poland,https://cdn.sofifa.org/flags/37.png,81,83,West Bromwich Albion,https://cdn.sofifa.org/24/18/teams/109.png,€17.5M,€81K,1992,62,87,59,52,75,83,59,46,63,42,62,15,14,8,6,7,83,81,75,83,70,75,78,52,77,79,81,72,68,77,82,91,71,40,68.0,80.0,79.0,66.0,74.0,68.0,74.0,80.0,74.0,79.0,66.0,67.0,66.0,65.0,73.0,CDM ,68.0,74.0,80.0,74.0,79.0,66.0,67.0,66.0,65.0,73.0,66.0
611,196432,https://cdn.sofifa.org/players/4/18/196432.png,E. Pérez,31,Argentina,https://cdn.sofifa.org/flags/52.png,78,78,River Plate,https://cdn.sofifa.org/24/18/teams/1876.png,€9M,€25K,2113,74,86,76,78,82,83,66,62,67,66,63,9,11,7,15,13,58,80,75,73,68,71,82,69,78,85,79,78,67,90,80,74,73,58,75.0,76.0,80.0,73.0,77.0,75.0,77.0,76.0,77.0,80.0,73.0,74.0,71.0,73.0,77.0,CDM CM ,75.0,77.0,76.0,77.0,80.0,73.0,74.0,71.0,73.0,77.0,71.0
612,194879,https://cdn.sofifa.org/players/4/18/194879.png,Sergi Enrich,27,Spain,https://cdn.sofifa.org/flags/45.png,80,81,SD Eibar,https://cdn.sofifa.org/24/18/teams/467.png,€17.5M,€31K,1916,63,66,68,66,80,67,70,55,74,83,47,8,8,8,14,6,80,42,77,61,67,29,63,87,82,76,74,31,68,83,46,83,72,79,76.0,56.0,61.0,77.0,72.0,76.0,58.0,56.0,72.0,61.0,77.0,75.0,79.0,76.0,61.0,ST ,76.0,58.0,56.0,72.0,61.0,77.0,75.0,79.0,76.0,61.0,79.0
613,193171,https://cdn.sofifa.org/players/4/18/193171.png,Jaume Costa,29,Spain,https://cdn.sofifa.org/flags/45.png,79,79,Villarreal CF,https://cdn.sofifa.org/24/18/teams/483.png,€9.5M,€40K,2048,83,81,80,82,78,69,79,67,69,53,59,10,11,16,10,14,66,78,83,65,62,76,56,66,72,78,75,78,84,83,77,62,57,38,70.0,75.0,75.0,70.0,71.0,70.0,78.0,75.0,71.0,75.0,70.0,73.0,68.0,72.0,78.0,LM LB ,70.0,78.0,75.0,71.0,75.0,70.0,73.0,68.0,72.0,78.0,68.0
614,193152,https://cdn.sofifa.org/players/4/18/193152.png,Herrerín,29,Spain,https://cdn.sofifa.org/flags/45.png,76,76,Athletic Club de Bilbao,https://cdn.sofifa.org/24/18/teams/448.png,€5M,€21K,1194,45,37,54,55,12,15,14,15,19,13,12,76,83,66,75,73,14,23,62,29,16,15,25,16,68,16,22,12,34,42,16,80,40,15,,,,,,,,,,,,,,,,GK ,,,,,,,,,,,
615,193130,https://cdn.sofifa.org/players/4/18/193130.png,A. Schürrle,26,Germany,https://cdn.sofifa.org/flags/21.png,80,81,Borussia Dortmund,https://cdn.sofifa.org/24/18/teams/22.png,€17.5M,€66K,2037,84,66,77,76,79,75,76,80,81,80,68,7,11,12,9,12,63,44,72,59,83,23,83,80,80,77,86,42,83,80,40,66,76,82,78.0,52.0,59.0,80.0,72.0,78.0,60.0,52.0,72.0,59.0,80.0,78.0,78.0,80.0,64.0,LW ST LM ,78.0,60.0,52.0,72.0,59.0,80.0,78.0,78.0,80.0,64.0,78.0
616,193061,https://cdn.sofifa.org/players/4/18/193061.png,R. Pereyra,26,Argentina,https://cdn.sofifa.org/flags/52.png,80,83,Watford,https://cdn.sofifa.org/24/18/teams/1795.png,€18M,€69K,2076,78,66,79,75,83,78,78,78,82,61,72,4,5,3,4,8,60,72,66,76,72,64,72,76,78,83,66,70,78,77,71,64,81,74,79.0,69.0,75.0,77.0,79.0,79.0,74.0,69.0,79.0,75.0,77.0,79.0,72.0,78.0,76.0,CAM CM ,79.0,74.0,69.0,79.0,75.0,77.0,79.0,72.0,78.0,76.0,72.0
617,192679,https://cdn.sofifa.org/players/4/18/192679.png,Escudero,27,Spain,https://cdn.sofifa.org/flags/45.png,79,79,Sevilla FC,https://cdn.sofifa.org/24/18/teams/481.png,€10.5M,€22K,2047,72,75,75,77,76,69,81,72,67,42,69,9,15,7,13,14,68,81,73,77,63,75,66,61,74,76,81,81,78,81,76,69,56,47,67.0,75.0,76.0,67.0,71.0,67.0,78.0,75.0,71.0,76.0,67.0,71.0,65.0,68.0,78.0,LM LB ,67.0,78.0,75.0,71.0,76.0,67.0,71.0,65.0,68.0,78.0,65.0
618,192565,https://cdn.sofifa.org/players/4/18/192565.png,Y. Mallı,25,Turkey,https://cdn.sofifa.org/flags/48.png,79,81,VfL Wolfsburg,https://cdn.sofifa.org/24/18/teams/175.png,€15.5M,€69K,1921,78,48,83,81,82,81,76,75,82,75,69,13,14,14,15,10,40,46,63,74,68,33,81,76,74,80,64,21,75,81,29,52,80,69,78.0,45.0,58.0,77.0,74.0,78.0,56.0,45.0,74.0,58.0,77.0,78.0,71.0,78.0,61.0,CF CAM ,78.0,56.0,45.0,74.0,58.0,77.0,78.0,71.0,78.0,61.0,71.0
